"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","7. Instrumentation","40","Which of the following is not true about hand instruments used in Operative Dentistry?","They are generally made of stainless steel","Nickel-Cobalt-chromium is never used in its fabrication","Carbon steel is more efficient than stainless steel","It can be made with stainless steel with carbide inserts","B","'B' [AI-05]",""
"Operative Dentistry","7. Instrumentation","41","A dental bur cuts the tooth structure more effectively when rake angle of bur is","Positive","Negative","Radial","None of the above","A","'A' [KAR-04]",""
"Operative Dentistry","7. Instrumentation","42","One of the following is the best of provent pulp damage during cavity preparation","retain smear layer","Use sharp burs with brush stroke","use surface anesthesia","use adequate water coolant","D","'D' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","43","As far as the raise of frictional heat, in using various rotary cutting instruments is concerned which one of the following is the most kind to the pulp","Stainless steel bur","Diamond bur","carbide bur","Carbon steel bur","C","'C' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","44","The main disadvantage of using wing shaped rubber dam retainer is:","It does not provide extra retention of the rubber dam","Laceration to the gingival tissue","Interferes with placement of matrix band","None of the above","C","'C' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","45","The thickness of thin rubber dam is:","0.002 inch","0.004 inch","0.006 inch","0.2 inch","A","'A' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","46","Diamond abrasive having particle size of 125-150 mm is classified:","Fine","Coarse","Medium","Extrafine","C","'C' [AIPG-07]",""
"Operative Dentistry","7. Instrumentation","47","Enamel hatchet is differentiated from chisel by all except:","Curved in one plane only","Blade is larger","Blade is perpendicular to the long axis of handle","Blade is heavier.","C","'C' [AIIMS-06]",""
"Operative Dentistry","7. Instrumentation","48","Sterilization of hand piece will cause:","Rust of hand piece","Turbine wear","Fibre loss","Loss of torque","B","'B' [AIIMS-06]",""
"Operative Dentistry","7. Instrumentation","49","All of the following about use of aerotor hand piece are false except:","The sound frequency greater than 75 decibel (dB) causes damage to the ear","Nickel-Cobalt-chromium is never used in its fabrication","Carbon steel is more efficient than stainless steel","It can be made with stainless steel with carbide inserts","A","'A' [AIIMS-06]",""
"Operative Dentistry","7. Instrumentation","50","The matrix retainer where in anatomy adaptation is possible without wedges is:","Tofflemire","Steele's Siqueland","Ivory no. 1","Ivory No. 8","C","'C' [KCET-07]",""
"Operative Dentistry","7. Instrumentation","51","The instrument that has four unit formula","Gingival margin trimmer","Enamel hatchet","Hoe","Chisel","A","'A' [KCET-07]",""
"Operative Dentistry","7. Instrumentation","52","Steeglitz pliers is","Used to contour matrix bands","Used to hold the silver point","Used to remove roots during hemisection","Used to place rubber dam clamp on the tooth","D","'D' [KCET-07]",""
"Operative Dentistry","7. Instrumentation","53","Hand cutting instruments are composed of","Handle and blade","Handle, shank and blade","Shank and blade","Handle, shank and head","B","'B' [KCET-08]",""
"Operative Dentistry","7. Instrumentation","54","For most effective cutting and long usefulness of a tungsten carbide bur, it should be?","Rotating slowly before contacting the tooth","Rotating rapidly before contacting the tooth","Placed in contact with tooth before starting","Rotating rapidly before entering in to the oral cavity","D","'D' [AIPG-09]",""
"Operative Dentistry","7. Instrumentation","55","The retainerless matrix system with four types of bands fitted around any teeth regardless of its circumference is called","Tofflemire matrix","Auto matrix","Ivory No. 1 matrix","Ivory No. 8 matrix","B","'B' [UPSC-09]",""
"Operative Dentistry","7. Instrumentation","56","Carborundum is chemically known as","chromium carbide","nickel carbide","silicon carbide","aluminum carbide","C","'C' [AP-09]",""
"Operative Dentistry","7. Instrumentation","57","For GV Black class V cavities, the retainer of choice is","No. 212","No. 112","No. 132","No. 221","A","'A' [MCET-10]",""
"Operative Dentistry","7. Instrumentation","58","What is the limit of eccentricity of an air rotor bur, beyond which it stops working","0.01","0.02","0.03","0.04","A","'A' [AIPG-10]",""
"Operative Dentistry","7. Instrumentation","59","Distance of the blade from the shank to have antirotational stability of the instrument?","2 mm","3 mm","4 mm","5 mm","B","'B' [AIIMS-09]",""
"Operative Dentistry","7. Instrumentation","60","The disadvantage of winged rubber dam retainer is that it interferes with the placement of","Matrix bands","Dental floss","Rubber dam frame","Rubber dam sheet","A","'A' [KCET-2011]",""
"Operative Dentistry","7. Instrumentation","61","Most often used thickness of the matrix band is","0.0015 cm","0.0015 inch","0.015 inch","0.0028 mm","B","'B' [COMED-2012]",""
"Operative Dentistry","7. Instrumentation","62","The recommended rubber dam retainer for maxillary molar anchor teeth is","W7","W8","W4","W2","B","'B' [KCET-2012]",""
"Operative Dentistry","7. Instrumentation","63","Winged rubber dam retainer in endodontics advantages are all except","Radiographs are good showing full length of canals","Stability","Provide extra bucco-lingual retraction","Dam, clamp and frame placed in one operation","C","'C' [AIIMS-2011]",""
"Operative Dentistry","7. Instrumentation","64","Interdental papilla protruding from the rubber dam, most common cause is","Inflammation of interdental papillae","Use of light weight rubber dam","Punch are placed too far","Punch are placed too close","D","'D' [AIIMS-2011]",""
"Operative Dentistry","7. Instrumentation","65","The number 12 in a 3 unit formula 12-6-8 indicates the blade is","12 mm in length","1.2 mm in length","12 mm in width","1.2 mm in width","B","'B' [GCET-14]",""
"Operative Dentistry","7. Instrumentation","66","The matrix band for restoring a Class-I with lingual extension is","Tofflemire","Ivory No.8","Barton","T band","B","'B' [GCET-14]",""
"Operative Dentistry","7. Instrumentation","67","The cutting efficiency of a bur is improved by","Applying more pressure","More number of blades","Large size of bur","Rake angle","D","'D' [GCET-14]",""
"Operative Dentistry","7. Instrumentation","68","The design and construction of an ordinary hatchet is","Monoangle","Monoangle, bibevelled","Monoangled, bibevelled and cutting edge parallel to long axis","Monoangle, bibevelled and cutting edge perpendicular to long axis","C","'C' [GCET-14]",""
"Operative Dentistry","7. Instrumentation","69","The encircled number in the given instrument formula 10-(80)-6-12 represents","Width of the blade","Length of the blade","Angulation of the blade to the long axis","Angulation of the cutting edge of blade to the long axis","A","'A' [GCET-14]
The instrument shown here is useful for...","Requires image: Instrument diagram 10-(80)-6-12"
"Operative Dentistry","7. Instrumentation","70","The recommended rubber dam to provide effective retraction of gingival tissue is","Thin","Extra heavy","Heavy","Medium","C","'C' [COMEDK-14]",""
"Operative Dentistry","7. Instrumentation","71","Christmas Tree profile variation is attributed to the following head shape of a diamond abrasive instrument","Flame","Needle","Interproximal","Taper","A","'A' [AP-14]",""
"Operative Dentistry","7. Instrumentation","72","The second number in a four number instrument formula denotes","Blade angle","Blade length","Primary cutting edge angle","Blade width","C","'C' [AP-14]",""
"Operative Dentistry","7. Instrumentation","73","The thickness of matrix band is","0.015- 0.02 inch","0.0015 – 0.002 inch","0.0015 – 0.002 mm","0.015 – 0.02 mm","B","'B' [GCET-14]",""
"Operative Dentistry","7. Instrumentation","74","Suffix for rubber dam denotes","Winged camp","Wingless camp","Deciduous teeth","Partially erupting teeth","D","'D' [PGI JUNE-2012]",""
"Operative Dentistry","7. Instrumentation","75","Percentage of carbon in carbon steel hand instruments is","1-1.2%","10-12%","0.6 to 0.8%","6 to 8%","A","'A' [AIIMS MAY-14]",""
"Operative Dentistry","7. Instrumentation","76","Use of water spray during restorative procedures has the following advantages","Dehydration of oral tissues","Clean view of cavity can be achieved","Pulp is protected from the heat generated","Bacterial contamination is controlled","D","'D' [APPG-15]",""
"Operative Dentistry","7. Instrumentation","77","The recommended clamp for class-V tooth preparation is","No.213","No.212","No.123","No.122","B","'B' [KERALA-15]",""
"Operative Dentistry","7. Instrumentation","78","Which of the following is a foldable rubber dam frame?","Starlite visi frame","Young's metal frame","Nygaard-Ostby","Le cadre articule","D","'D' [COMEDK - 2016]",""
"Operative Dentistry","7. Instrumentation","79","The instrument shown here is useful for","To condense amalgam","For Vital Bleaching","Removal of Crown","Removal of Broken instrument","A","'A' [APPG - 2016]","Requires image: Instrument image"
"Operative Dentistry","8. Miscellaneous","1","Which of the following should not be used to polish (or) finish amalgam","A ball burnisher","A rubber (Burlew) disk","Finishing bur","A white stone","C","'C' [KAR-02]
Final finishing and polishing of amalgam restorations should be delayed for at least 24 hrs. Polishing disks and dry polishing powders will raise the temperature of surface above 60°C which cause irreversible pulp damage. Always a wet abrasive powder in paste form is used.",""
"Operative Dentistry","8. Miscellaneous","2","Final polishing of dental amalgam to get a smooth surface is achieved by","Burnishing","Use of tin oxide","Carving with finer instruments","Use of silicon carbide","B","'B' [KAR-98]",""
"Operative Dentistry","8. Miscellaneous","3","Which of the following polishing agent is called whitening agent?","Precipitated chalk","Iron Oxide","Chromium oxide","Rouge","A","'A' [AIPG-96]",""
"Operative Dentistry","8. Miscellaneous","4","Aluminium oxide polishing powder is obtained from","aluminium","Cryolite","Bauxite","Vulcanite","C","'C' [AP-03]",""
"Operative Dentistry","8. Miscellaneous","5","Which of the following is used for polishing gold restorations","Rouge","Tin Oxide","Chromium Oxide","Aluminium Oxide","A","'A' [AP-98]",""
"Operative Dentistry","8. Miscellaneous","6","Hardness of which of the following abrasives is maximum","Sand","Emery","Boron Carbide","Silicon carbide","D","'D' [AP-98]",""
